Lap,Time,Pace,GAP,HR,Distance_km,file,Activity,KM,Elev,Cadence
37.0,8.45,8.45,8.316666666666666,94,1.0,../data/run-efforts-table/29.html,29,,,
38.0,7.633333333333333,7.633333333333333,7.566666666666666,94,1.0,../data/run-efforts-table/29.html,29,,,
39.0,7.166666666666667,7.166666666666667,7.1,96,1.0,../data/run-efforts-table/29.html,29,,,
40.0,7.133333333333334,7.133333333333334,6.95,97,1.0,../data/run-efforts-table/29.html,29,,,
41.0,7.25,7.25,7.25,96,1.0,../data/run-efforts-table/29.html,29,,,
42.0,7.666666666666667,7.666666666666667,7.433333333333334,97,1.0,../data/run-efforts-table/29.html,29,,,
43.0,7.25,7.25,7.0,96,1.0,../data/run-efforts-table/29.html,29,,,
44.0,7.233333333333333,7.233333333333333,7.166666666666667,96,1.0,../data/run-efforts-table/29.html,29,,,
45.0,19.516666666666666,19.516666666666666,19.483333333333334,96,1.0,../data/run-efforts-table/29.html,29,,,
46.0,8.05,8.05,7.816666666666666,98,1.0,../data/run-efforts-table/29.html,29,,,
47.0,7.533333333333333,7.533333333333333,7.45,101,1.0,../data/run-efforts-table/29.html,29,,,
48.0,7.583333333333333,7.583333333333333,7.516666666666667,103,1.0,../data/run-efforts-table/29.html,29,,,
49.0,7.35,7.35,7.233333333333333,104,1.0,../data/run-efforts-table/29.html,29,,,
50.0,7.283333333333333,7.283333333333333,7.183333333333334,105,1.0,../data/run-efforts-table/29.html,29,,,
51.0,7.3,7.3,7.15,106,1.0,../data/run-efforts-table/29.html,29,,,
52.0,7.216666666666667,7.216666666666667,7.2,105,1.0,../data/run-efforts-table/29.html,29,,,
53.0,7.266666666666667,7.266666666666667,7.283333333333333,103,1.0,../data/run-efforts-table/29.html,29,,,
54.0,7.366666666666666,7.366666666666666,7.116666666666666,102,1.0,../data/run-efforts-table/29.html,29,,,
55.0,7.316666666666666,7.316666666666666,7.25,102,1.0,../data/run-efforts-table/29.html,29,,,
56.0,19.4,19.4,19.016666666666666,96,1.0,../data/run-efforts-table/29.html,29,,,
57.0,9.25,9.25,9.15,97,1.0,../data/run-efforts-table/29.html,29,,,
58.0,9.15,9.15,8.9,96,1.0,../data/run-efforts-table/29.html,29,,,
59.0,7.716666666666667,7.716666666666667,7.65,95,1.0,../data/run-efforts-table/29.html,29,,,
60.0,7.7,7.7,7.583333333333333,95,1.0,../data/run-efforts-table/29.html,29,,,
61.0,7.966666666666667,7.966666666666667,7.883333333333333,97,1.0,../data/run-efforts-table/29.html,29,,,
62.0,7.65,7.65,7.533333333333333,97,1.0,../data/run-efforts-table/29.html,29,,,
63.0,8.083333333333334,8.083333333333334,7.966666666666667,97,1.0,../data/run-efforts-table/29.html,29,,,
64.0,7.683333333333334,7.683333333333334,7.45,97,1.0,../data/run-efforts-table/29.html,29,,,
65.0,7.6,7.6,7.566666666666666,95,1.0,../data/run-efforts-table/29.html,29,,,
66.0,7.616666666666667,7.616666666666667,7.516666666666667,95,1.0,../data/run-efforts-table/29.html,29,,,
67.0,22.5,22.5,22.416666666666668,95,1.0,../data/run-efforts-table/29.html,29,,,
68.0,7.683333333333334,7.683333333333334,7.566666666666666,92,1.0,../data/run-efforts-table/29.html,29,,,
69.0,7.7,7.7,7.6,95,1.0,../data/run-efforts-table/29.html,29,,,
70.0,8.216666666666667,8.216666666666667,8.066666666666666,95,1.0,../data/run-efforts-table/29.html,29,,,
71.0,8.016666666666667,8.016666666666667,7.983333333333333,95,1.0,../data/run-efforts-table/29.html,29,,,
72.0,7.8,7.8,7.683333333333334,97,1.0,../data/run-efforts-table/29.html,29,,,
73.0,7.8,7.8,7.666666666666667,97,1.0,../data/run-efforts-table/29.html,29,,,
74.0,7.95,7.95,7.8,96,1.0,../data/run-efforts-table/29.html,29,,,
75.0,7.7,7.7,7.666666666666667,96,1.0,../data/run-efforts-table/29.html,29,,,
76.0,7.366666666666666,7.366666666666666,7.283333333333333,96,1.0,../data/run-efforts-table/29.html,29,,,
77.0,7.5,7.5,7.35,97,1.0,../data/run-efforts-table/29.html,29,,,
78.0,7.166666666666667,7.166666666666667,7.116666666666666,97,1.0,../data/run-efforts-table/29.html,29,,,
79.0,19.216666666666665,19.216666666666665,18.516666666666666,94,1.0,../data/run-efforts-table/29.html,29,,,
80.0,7.683333333333334,7.683333333333334,7.516666666666667,96,1.0,../data/run-efforts-table/29.html,29,,,
81.0,7.5,7.5,7.5,98,1.0,../data/run-efforts-table/29.html,29,,,
82.0,7.516666666666667,7.516666666666667,7.433333333333334,99,1.0,../data/run-efforts-table/29.html,29,,,
83.0,7.416666666666667,7.416666666666667,7.4,99,1.0,../data/run-efforts-table/29.html,29,,,
84.0,8.633333333333333,8.633333333333333,8.533333333333333,96,1.0,../data/run-efforts-table/29.html,29,,,
85.0,7.5,7.5,7.483333333333333,98,1.0,../data/run-efforts-table/29.html,29,,,
86.0,7.133333333333334,7.133333333333334,7.083333333333333,100,1.0,../data/run-efforts-table/29.html,29,,,
87.0,7.2,7.2,7.083333333333333,101,1.0,../data/run-efforts-table/29.html,29,,,
88.0,7.083333333333333,7.083333333333333,7.033333333333333,101,1.0,../data/run-efforts-table/29.html,29,,,
89.0,7.35,7.35,7.316666666666666,101,1.0,../data/run-efforts-table/29.html,29,,,
90.0,18.766666666666666,18.766666666666666,18.283333333333335,100,1.0,../data/run-efforts-table/29.html,29,,,
91.0,7.6,7.6,7.566666666666666,108,1.0,../data/run-efforts-table/29.html,29,,,
92.0,7.116666666666666,7.116666666666666,7.116666666666666,99,1.0,../data/run-efforts-table/29.html,29,,,
93.0,7.266666666666667,7.266666666666667,7.216666666666667,100,1.0,../data/run-efforts-table/29.html,29,,,
94.0,7.433333333333334,7.433333333333334,7.366666666666666,99,1.0,../data/run-efforts-table/29.html,29,,,
95.0,7.616666666666667,7.616666666666667,7.6,99,1.0,../data/run-efforts-table/29.html,29,,,
96.0,7.416666666666667,7.416666666666667,7.316666666666666,100,1.0,../data/run-efforts-table/29.html,29,,,
97.0,7.416666666666667,7.416666666666667,7.366666666666666,99,1.0,../data/run-efforts-table/29.html,29,,,
98.0,7.516666666666667,7.516666666666667,7.433333333333334,98,1.0,../data/run-efforts-table/29.html,29,,,
99.0,7.6,7.6,7.516666666666667,97,1.0,../data/run-efforts-table/29.html,29,,,
100.0,7.766666666666667,7.766666666666667,7.75,98,1.0,../data/run-efforts-table/29.html,29,,,
101.0,12.566666666666666,12.566666666666666,12.3,95,1.0,../data/run-efforts-table/29.html,29,,,
102.0,7.733333333333333,7.733333333333333,7.633333333333333,98,1.0,../data/run-efforts-table/29.html,29,,,
103.0,7.733333333333333,7.733333333333333,7.566666666666666,98,1.0,../data/run-efforts-table/29.html,29,,,
104.0,8.266666666666667,8.266666666666667,8.166666666666666,98,1.0,../data/run-efforts-table/29.html,29,,,
105.0,7.933333333333334,7.933333333333334,7.783333333333333,97,1.0,../data/run-efforts-table/29.html,29,,,
106.0,8.216666666666667,8.216666666666667,8.116666666666667,98,1.0,../data/run-efforts-table/29.html,29,,,
107.0,10.783333333333333,10.783333333333333,10.45,98,1.0,../data/run-efforts-table/29.html,29,,,
108.0,9.133333333333333,9.133333333333333,9.05,91,1.0,../data/run-efforts-table/29.html,29,,,
109.0,10.083333333333334,10.083333333333334,9.983333333333333,86,1.0,../data/run-efforts-table/29.html,29,,,
110.0,10.1,10.1,9.916666666666666,86,1.0,../data/run-efforts-table/29.html,29,,,
111.0,6.083333333333333,12.516666666666667,12.45,81,0.48,../data/run-efforts-table/29.html,29,,,
1.0,8.5,8.5,8.2,118,1.0,../data/run-efforts-table/30.html,30,,,
2.0,8.1,8.1,7.566666666666666,118,1.0,../data/run-efforts-table/30.html,30,,,
3.0,7.466666666666667,7.466666666666667,7.366666666666666,108,1.0,../data/run-efforts-table/30.html,30,,,
4.0,7.316666666666666,7.316666666666666,7.333333333333333,110,1.0,../data/run-efforts-table/30.html,30,,,
5.0,7.35,7.35,7.3,111,1.0,../data/run-efforts-table/30.html,30,,,
6.0,7.433333333333334,7.433333333333334,7.35,109,1.0,../data/run-efforts-table/30.html,30,,,
7.0,7.7,7.7,7.266666666666667,122,1.0,../data/run-efforts-table/30.html,30,,,
8.0,7.266666666666667,7.266666666666667,7.25,116,1.0,../data/run-efforts-table/30.html,30,,,
9.0,7.416666666666667,7.416666666666667,7.383333333333334,109,1.0,../data/run-efforts-table/30.html,30,,,
10.0,10.066666666666666,10.066666666666666,7.516666666666667,116,1.0,../data/run-efforts-table/30.html,30,,,
11.0,9.1,9.1,9.016666666666667,114,1.0,../data/run-efforts-table/30.html,30,,,
12.0,8.05,8.05,7.683333333333334,122,1.0,../data/run-efforts-table/30.html,30,,,
13.0,7.65,7.65,7.083333333333333,138,1.0,../data/run-efforts-table/30.html,30,,,
14.0,7.216666666666667,7.216666666666667,7.15,133,1.0,../data/run-efforts-table/30.html,30,,,
15.0,6.766666666666667,6.766666666666667,6.783333333333333,121,1.0,../data/run-efforts-table/30.html,30,,,
16.0,7.816666666666666,7.816666666666666,7.4,120,1.0,../data/run-efforts-table/30.html,30,,,
17.0,6.883333333333333,6.883333333333333,6.85,124,1.0,../data/run-efforts-table/30.html,30,,,
18.0,6.883333333333333,6.883333333333333,6.85,115,1.0,../data/run-efforts-table/30.html,30,,,
19.0,9.6,9.6,7.133333333333334,128,1.0,../data/run-efforts-table/30.html,30,,,
20.0,6.833333333333333,6.833333333333333,6.766666666666667,136,1.0,../data/run-efforts-table/30.html,30,,,
21.0,6.733333333333333,6.733333333333333,6.716666666666667,125,1.0,../data/run-efforts-table/30.html,30,,,
22.0,6.75,6.75,6.716666666666667,117,1.0,../data/run-efforts-table/30.html,30,,,
23.0,10.066666666666666,10.066666666666666,8.933333333333334,129,1.0,../data/run-efforts-table/30.html,30,,,
24.0,7.283333333333333,7.283333333333333,7.216666666666667,123,1.0,../data/run-efforts-table/30.html,30,,,
25.0,7.266666666666667,7.266666666666667,7.283333333333333,116,1.0,../data/run-efforts-table/30.html,30,,,
26.0,7.566666666666666,7.566666666666666,7.466666666666667,113,1.0,../data/run-efforts-table/30.html,30,,,
27.0,8.4,8.4,8.35,103,1.0,../data/run-efforts-table/30.html,30,,,
28.0,7.05,7.05,7.0,131,1.0,../data/run-efforts-table/30.html,30,,,
29.0,7.166666666666667,7.166666666666667,7.083333333333333,100,1.0,../data/run-efforts-table/30.html,30,,,
30.0,7.383333333333334,7.383333333333334,7.016666666666667,98,1.0,../data/run-efforts-table/30.html,30,,,
31.0,7.083333333333333,7.083333333333333,7.083333333333333,98,1.0,../data/run-efforts-table/30.html,30,,,
32.0,7.033333333333333,7.033333333333333,6.9,113,1.0,../data/run-efforts-table/30.html,30,,,
33.0,6.933333333333334,6.933333333333334,6.883333333333333,98,1.0,../data/run-efforts-table/30.html,30,,,
34.0,8.233333333333333,8.233333333333333,8.133333333333333,97,1.0,../data/run-efforts-table/30.html,30,,,
35.0,7.683333333333334,7.683333333333334,7.616666666666667,97,1.0,../data/run-efforts-table/30.html,30,,,
36.0,7.066666666666666,7.066666666666666,6.85,100,1.0,../data/run-efforts-table/30.html,30,,,
37.0,6.766666666666667,6.766666666666667,6.616666666666667,101,1.0,../data/run-efforts-table/30.html,30,,,
38.0,6.916666666666667,6.916666666666667,6.75,101,1.0,../data/run-efforts-table/30.html,30,,,
39.0,10.133333333333333,10.133333333333333,7.966666666666667,95,1.0,../data/run-efforts-table/30.html,30,,,
40.0,6.933333333333334,6.933333333333334,6.9,100,1.0,../data/run-efforts-table/30.html,30,,,
41.0,6.783333333333333,6.783333333333333,6.783333333333333,102,1.0,../data/run-efforts-table/30.html,30,,,
42.0,6.75,6.75,6.733333333333333,102,1.0,../data/run-efforts-table/30.html,30,,,
43.0,6.816666666666666,6.816666666666666,6.783333333333333,101,1.0,../data/run-efforts-table/30.html,30,,,
44.0,7.2,7.2,6.766666666666667,101,1.0,../data/run-efforts-table/30.html,30,,,
45.0,16.583333333333332,16.583333333333332,7.083333333333333,99,1.0,../data/run-efforts-table/30.html,30,,,
46.0,10.116666666666667,10.116666666666667,9.95,96,1.0,../data/run-efforts-table/30.html,30,,,
47.0,7.583333333333333,7.583333333333333,7.516666666666667,119,1.0,../data/run-efforts-table/30.html,30,,,
48.0,7.483333333333333,7.483333333333333,7.35,101,1.0,../data/run-efforts-table/30.html,30,,,
49.0,7.333333333333333,7.333333333333333,7.216666666666667,102,1.0,../data/run-efforts-table/30.html,30,,,
50.0,7.55,7.55,7.2,104,1.0,../data/run-efforts-table/30.html,30,,,
51.0,7.233333333333333,7.233333333333333,7.083333333333333,102,1.0,../data/run-efforts-table/30.html,30,,,
52.0,7.233333333333333,7.233333333333333,7.133333333333334,102,1.0,../data/run-efforts-table/30.html,30,,,
53.0,7.233333333333333,7.233333333333333,7.133333333333334,102,1.0,../data/run-efforts-table/30.html,30,,,
54.0,7.216666666666667,7.216666666666667,7.083333333333333,102,1.0,../data/run-efforts-table/30.html,30,,,
55.0,7.233333333333333,7.233333333333333,7.083333333333333,101,1.0,../data/run-efforts-table/30.html,30,,,
56.0,7.433333333333334,7.433333333333334,7.15,100,1.0,../data/run-efforts-table/30.html,30,,,
57.0,18.366666666666667,18.366666666666667,8.05,112,1.0,../data/run-efforts-table/30.html,30,,,
58.0,7.416666666666667,7.416666666666667,7.25,104,1.0,../data/run-efforts-table/30.html,30,,,
59.0,7.3,7.3,7.233333333333333,101,1.0,../data/run-efforts-table/30.html,30,,,
60.0,7.366666666666666,7.366666666666666,7.216666666666667,104,1.0,../data/run-efforts-table/30.html,30,,,
61.0,7.283333333333333,7.283333333333333,7.216666666666667,104,1.0,../data/run-efforts-table/30.html,30,,,
62.0,7.566666666666666,7.566666666666666,7.266666666666667,108,1.0,../data/run-efforts-table/30.html,30,,,
63.0,7.416666666666667,7.416666666666667,7.35,101,1.0,../data/run-efforts-table/30.html,30,,,
64.0,7.4,7.4,7.316666666666666,103,1.0,../data/run-efforts-table/30.html,30,,,
65.0,7.266666666666667,7.266666666666667,7.216666666666667,102,1.0,../data/run-efforts-table/30.html,30,,,
66.0,7.383333333333334,7.383333333333334,7.15,103,1.0,../data/run-efforts-table/30.html,30,,,
67.0,7.183333333333334,7.183333333333334,7.05,102,1.0,../data/run-efforts-table/30.html,30,,,
68.0,20.05,20.05,7.933333333333334,114,1.0,../data/run-efforts-table/30.html,30,,,
69.0,7.516666666666667,7.516666666666667,7.483333333333333,105,1.0,../data/run-efforts-table/30.html,30,,,
70.0,7.433333333333334,7.433333333333334,7.333333333333333,106,1.0,../data/run-efforts-table/30.html,30,,,
71.0,7.566666666666666,7.566666666666666,7.283333333333333,108,1.0,../data/run-efforts-table/30.html,30,,,
72.0,7.483333333333333,7.483333333333333,7.333333333333333,107,1.0,../data/run-efforts-table/30.html,30,,,
73.0,7.25,7.25,7.2,106,1.0,../data/run-efforts-table/30.html,30,,,
74.0,7.45,7.45,7.166666666666667,105,1.0,../data/run-efforts-table/30.html,30,,,
75.0,7.183333333333334,7.183333333333334,7.166666666666667,104,1.0,../data/run-efforts-table/30.html,30,,,
76.0,7.133333333333334,7.133333333333334,7.016666666666667,104,1.0,../data/run-efforts-table/30.html,30,,,
77.0,9.016666666666667,9.016666666666667,7.133333333333334,104,1.0,../data/run-efforts-table/30.html,30,,,
78.0,7.216666666666667,7.216666666666667,7.133333333333334,105,1.0,../data/run-efforts-table/30.html,30,,,
79.0,19.983333333333334,19.983333333333334,7.25,114,1.0,../data/run-efforts-table/30.html,30,,,
80.0,7.4,7.4,6.95,120,1.0,../data/run-efforts-table/30.html,30,,,
81.0,7.0,7.0,6.983333333333333,106,1.0,../data/run-efforts-table/30.html,30,,,
82.0,7.066666666666666,7.066666666666666,6.95,105,1.0,../data/run-efforts-table/30.html,30,,,
83.0,6.95,6.95,6.9,105,1.0,../data/run-efforts-table/30.html,30,,,
84.0,7.05,7.05,6.933333333333334,106,1.0,../data/run-efforts-table/30.html,30,,,
85.0,7.05,7.05,7.05,104,1.0,../data/run-efforts-table/30.html,30,,,
86.0,7.133333333333334,7.133333333333334,7.083333333333333,102,1.0,../data/run-efforts-table/30.html,30,,,
87.0,7.25,7.25,6.916666666666667,102,1.0,../data/run-efforts-table/30.html,30,,,
88.0,7.733333333333333,7.733333333333333,7.25,104,1.0,../data/run-efforts-table/30.html,30,,,
89.0,7.133333333333334,7.133333333333334,7.05,99,1.0,../data/run-efforts-table/30.html,30,,,
90.0,17.816666666666666,17.816666666666666,8.216666666666667,103,1.0,../data/run-efforts-table/30.html,30,,,
91.0,9.833333333333334,9.833333333333334,7.866666666666667,115,1.0,../data/run-efforts-table/30.html,30,,,
92.0,7.6,7.6,7.366666666666666,116,1.0,../data/run-efforts-table/30.html,30,,,
93.0,7.433333333333334,7.433333333333334,7.283333333333333,112,1.0,../data/run-efforts-table/30.html,30,,,
94.0,7.833333333333333,7.833333333333333,7.35,103,1.0,../data/run-efforts-table/30.html,30,,,
95.0,7.65,7.65,7.383333333333334,102,1.0,../data/run-efforts-table/30.html,30,,,
96.0,7.1,7.1,7.283333333333333,101,1.0,../data/run-efforts-table/30.html,30,,,
97.0,7.066666666666666,7.066666666666666,7.183333333333334,105,1.0,../data/run-efforts-table/30.html,30,,,
98.0,7.433333333333334,7.433333333333334,7.083333333333333,111,1.0,../data/run-efforts-table/30.html,30,,,
99.0,7.15,7.15,7.1,103,1.0,../data/run-efforts-table/30.html,30,,,
100.0,6.883333333333333,6.883333333333333,6.866666666666667,105,1.0,../data/run-efforts-table/30.html,30,,,
101.0,10.95,10.95,6.883333333333333,123,1.0,../data/run-efforts-table/30.html,30,,,
102.0,7.016666666666667,7.016666666666667,6.816666666666666,118,1.0,../data/run-efforts-table/30.html,30,,,
103.0,7.0,7.0,6.666666666666667,108,1.0,../data/run-efforts-table/30.html,30,,,
104.0,6.7,6.7,6.75,133,1.0,../data/run-efforts-table/30.html,30,,,
105.0,7.2,7.2,7.183333333333334,102,1.0,../data/run-efforts-table/30.html,30,,,
106.0,6.716666666666667,6.716666666666667,6.516666666666667,120,1.0,../data/run-efforts-table/30.html,30,,,
107.0,7.1,7.1,6.9,105,1.0,../data/run-efforts-table/30.html,30,,,
108.0,7.033333333333333,7.033333333333333,6.95,119,1.0,../data/run-efforts-table/30.html,30,,,
109.0,7.45,7.45,6.816666666666666,106,1.0,../data/run-efforts-table/30.html,30,,,
110.0,6.883333333333333,6.883333333333333,6.716666666666667,125,1.0,../data/run-efforts-table/30.html,30,,,
111.0,8.183333333333334,8.183333333333334,6.633333333333333,111,1.0,../data/run-efforts-table/30.html,30,,,
112.0,6.55,6.55,6.533333333333333,114,1.0,../data/run-efforts-table/30.html,30,,,
113.0,8.3,8.3,7.1,124,1.0,../data/run-efforts-table/30.html,30,,,
114.0,6.5,6.5,6.466666666666667,140,1.0,../data/run-efforts-table/30.html,30,,,
115.0,6.783333333333333,6.783333333333333,6.45,137,1.0,../data/run-efforts-table/30.html,30,,,
116.0,10.616666666666667,10.616666666666667,9.75,127,1.0,../data/run-efforts-table/30.html,30,,,
117.0,1.6833333333333333,11.283333333333333,11.066666666666666,115,0.15,../data/run-efforts-table/30.html,30,,,
1.0,8.45,8.45,7.183333333333334,114,1.0,../data/run-efforts-table/31.html,31,,,
2.0,7.766666666666667,7.766666666666667,7.583333333333333,101,1.0,../data/run-efforts-table/31.html,31,,,
3.0,8.1,8.1,7.75,100,1.0,../data/run-efforts-table/31.html,31,,,
4.0,7.783333333333333,7.783333333333333,7.666666666666667,106,1.0,../data/run-efforts-table/31.html,31,,,
5.0,7.583333333333333,7.583333333333333,7.483333333333333,115,1.0,../data/run-efforts-table/31.html,31,,,
6.0,10.033333333333333,10.033333333333333,7.733333333333333,102,1.0,../data/run-efforts-table/31.html,31,,,
7.0,7.8,7.8,7.633333333333333,122,1.0,../data/run-efforts-table/31.html,31,,,
8.0,7.683333333333334,7.683333333333334,7.683333333333334,100,1.0,../data/run-efforts-table/31.html,31,,,
9.0,7.766666666666667,7.766666666666667,7.6,115,1.0,../data/run-efforts-table/31.html,31,,,
10.0,7.583333333333333,7.583333333333333,7.533333333333333,108,1.0,../data/run-efforts-table/31.html,31,,,
11.0,7.5,7.5,7.45,109,1.0,../data/run-efforts-table/31.html,31,,,
12.0,10.333333333333334,10.333333333333334,9.716666666666667,124,1.0,../data/run-efforts-table/31.html,31,,,
13.0,7.883333333333333,7.883333333333333,7.483333333333333,111,1.0,../data/run-efforts-table/31.html,31,,,
